,encoding,probabilities
32,"[[-13.6775      8.979644   -7.902597  -44.46501   -25.771502  -42.61442
  -29.146584  -40.325966    6.003013  -41.032898    9.873738  -10.191535
   13.280538   -2.8455532 -40.916706    7.6185703  30.826895  -44.815372
   -7.585924  -19.018114   -1.033236   -5.067175  -29.21433   -35.50172
  -22.514803   16.102034   -9.551691   10.303658   -1.4902188  39.15998
   -3.5599258 -40.166794   11.0147505 -39.848045   10.14361   -29.37492
  -44.19406     3.435644  -27.308376   -7.490117  -42.540016    0.7603471
  -43.813396  -41.034748  -43.76043   -17.898378  -33.46504   -36.731373
  -41.122875   -3.7677448 -21.305662  -40.55406     2.4774005 -10.481144
  -24.664413   -9.8068695  -4.3325224  -0.7378113 -34.804947  -47.346336
   -7.2654076 -44.85634   -19.140892  -41.56502  ]]",[[0.9984419]]
33,"[[-13.192639     9.441921    -7.6834474  -43.166695   -24.937216
  -41.357677   -28.229136   -38.960396     6.2552133  -39.837437
   10.167825    -9.710636    13.489002    -2.6132915  -39.756924
    7.952105    29.134472   -43.544212    -7.2224097  -18.313473
   -0.7890396   -4.889816   -28.521082   -34.449043   -21.85393
   16.04863     -9.338791    10.63845     -1.275938    37.09658
   -3.034831   -38.979153    10.952128   -38.65134     10.356438
  -28.372406   -42.931557     4.184664   -26.528482    -7.195639
  -41.274307    -0.20102595 -42.481396   -39.96375    -42.45866
  -17.284243   -32.517086   -35.820736   -39.909676    -3.4853394
  -20.68619    -39.36938      2.5119078   -9.74978    -23.92426
   -9.322774    -4.2091084   -0.7187219  -33.860916   -45.920185
   -7.073231   -43.481144   -18.477695   -40.389164  ]]",[[0.99420565]]
34,"[[-1.74187298e+01  1.80561981e+01 -1.08803473e+01 -6.01874390e+01
  -3.41293907e+01 -5.74366188e+01 -3.89679642e+01 -5.27912560e+01
   1.17075138e+01 -5.53055038e+01  1.81647987e+01 -1.16660280e+01
   2.30908623e+01 -2.13539171e+00 -5.55728111e+01  1.49134703e+01
   3.51658058e+01 -6.10506058e+01 -8.37537289e+00 -2.41498852e+01
   9.01272118e-01 -6.18412781e+00 -4.11764412e+01 -4.76983528e+01
  -3.01782532e+01  2.61121826e+01 -1.34112501e+01  1.91678829e+01
  -5.41010611e-02  4.54573669e+01 -1.67802167e+00 -5.39657974e+01
   1.84091740e+01 -5.35769386e+01  1.80026684e+01 -3.83645554e+01
  -5.99983292e+01  1.10151415e+01 -3.68448677e+01 -9.44133949e+00
  -5.73002281e+01 -7.58652020e+00 -5.88718529e+01 -5.63564415e+01
  -5.90228958e+01 -2.31154652e+01 -4.51739464e+01 -5.11271210e+01
  -5.52666855e+01 -3.06851578e+00 -2.90522099e+01 -5.47114792e+01
   5.37182236e+00 -9.84616470e+00 -3.28675346e+01 -1.09744930e+01
  -5.14747381e+00 -8.92077506e-01 -4.77032471e+01 -6.38576050e+01
  -9.26909637e+00 -6.01036758e+01 -2.46593437e+01 -5.64128609e+01]]",[[0.6119119]]
35,"[[-11.761111     6.426382    -6.592092   -37.33052    -21.7906
  -35.779568   -24.585268   -34.11374      4.386365   -34.576126
    7.3902297   -9.001972    10.104759    -2.7606936  -34.35271
    5.527484    27.134071   -37.473557    -6.837001   -16.350515
   -1.3952308   -4.5248003  -24.193026   -29.843163   -19.001623
   12.577549    -8.003993     7.669467    -1.6914024   34.300526
   -3.531418   -33.889263     8.262302   -33.509567     7.664773
  -24.97008    -37.06866      1.9381824  -22.982855    -6.4119477
  -35.751865     2.5098124  -36.787685   -34.411583   -36.693455
  -15.280896   -28.126127   -30.578886   -34.595387    -3.6320138
  -17.794596   -34.0373       1.4706421   -9.726264   -20.89153
   -8.777223    -3.9199085   -0.62858415 -29.098577   -39.628517
   -6.3569746  -37.70091    -16.434057   -34.922718  ]]",[[0.99909854]]
36,"[[ -8.23659     -1.2290007   -3.9053235  -22.94399    -14.048356
  -22.197573   -15.575635   -22.414272    -0.45647115 -21.519684
    0.39097008  -7.4073415    1.6822579   -3.2344882  -20.947649
   -0.6098964   22.42863    -22.664028    -5.8986278  -11.521104
   -2.9021795   -3.4408078  -13.4389     -18.661549   -11.9974575
    3.9036534   -4.6008844    0.18107644  -2.7793038   27.67329
   -4.8850813  -21.20576      1.9459724  -20.918488     0.98184407
  -16.583178   -22.630148    -4.252408   -14.285202    -4.5690756
  -22.207474     9.161015   -22.988453   -20.543613   -22.731575
  -10.382214   -17.3957     -17.519367   -21.655762    -4.05036
  -10.743621   -21.063381    -0.92939734  -9.7937975  -13.34866
   -7.4457283   -3.1280825   -0.49387434 -17.34711    -24.458586
   -4.4740314  -23.692902   -11.271166   -21.358953  ]]",[[0.9999795]]
37,"[[-16.983482    22.239248   -11.027225   -60.016384   -33.667747
  -57.24797    -38.396027   -51.789913    14.123578   -55.08995
   21.451258   -10.696443    26.39512     -1.3870718  -55.673264
   18.093174    30.3324     -61.06633     -7.627788   -23.24652
    1.9729453   -6.005598   -41.972164   -47.465256   -30.107424
   28.32211    -13.720484    22.730236     0.80311054  39.866055
    0.7665005  -53.73951     19.58213    -53.309578    20.830704
  -37.363018   -59.91194     15.805878   -36.944202    -9.083774
  -57.03382    -13.044314   -58.4409     -56.856373   -58.69849
  -22.611368   -45.308147   -51.764156   -55.036148    -2.1638951
  -29.08764    -54.57191      5.7806363   -7.464378   -32.650692
   -9.916337    -5.1141405   -0.8751105  -47.833397   -63.432076
   -9.328739   -59.542866   -24.066038   -56.521523  ]]",[[0.00270466]]
38,"[[-15.499033    23.68564    -10.174716   -54.983932   -30.650177
  -52.467587   -34.73939    -47.062378    14.862873   -50.546013
   22.195324    -9.40015     26.575134    -0.9482409  -51.261448
   19.082243    24.183828   -56.002266    -6.8290243  -20.903223
    2.34717     -5.6525025  -39.021557   -43.47056    -27.696651
   27.20842    -12.877056    23.569714     1.0934888   32.35202
    2.751753   -49.31767     17.92689    -48.835125    21.219854
  -33.534283   -54.936905    18.528996   -34.189034    -8.097556
  -52.242794   -15.473433   -53.325016   -52.780678   -53.632084
  -20.56143    -41.961884   -47.91933    -50.504868    -1.5242553
  -26.68011    -50.058582     4.832237    -5.6400385  -29.98626
   -8.74176     -5.086486    -0.84154487 -43.982113   -57.71557
   -8.982496   -54.270184   -21.92127    -52.06185   ]]",[[2.258463e-05]]
39,"[[-13.814912    12.20942     -8.324464   -46.240967   -26.472006
  -44.226852   -30.05879    -41.061573     7.9293284  -42.608913
   12.603663    -9.739199    16.210213    -2.2769666  -42.67769
   10.144111    28.813301   -46.751778    -7.1752987  -19.105223
   -0.15266937  -5.0525827  -31.053637   -36.790882   -23.36321
   18.58795    -10.212147    13.2427025   -0.7735306   36.96787
   -2.0955706  -41.66449     12.759719   -41.294178    12.582489
  -29.91034    -46.034508     6.837843   -28.44292     -7.506111
  -44.113094    -3.2316868  -45.340683   -43.11214    -45.384792
  -18.199207   -34.815098   -38.815235   -42.630596    -3.137598
  -22.224695   -42.11452      3.247001    -8.945733   -25.486755
   -9.2626505   -4.3367205   -0.7321412  -36.420944   -49.065453
   -7.461565   -46.34258    -19.42875    -43.36318   ]]",[[0.9253471]]
40,"[[-11.922198     2.1510932   -6.2986083  -36.482376   -21.681723
  -35.068172   -24.446095   -34.33026      1.839332   -33.814705
    3.9337199   -9.807126     6.5834246   -3.5071647  -33.332706
    2.2481494   31.11177    -36.4619      -7.446307   -16.813524
   -2.4553561   -4.575566   -22.755234   -29.324863   -18.57839
    9.983979    -7.4547057    3.948939    -2.5532148   38.81422
   -5.81607    -33.18806      6.84985    -32.879913     4.660793
  -25.317179   -36.131943    -2.9107077  -22.309711    -6.6429715
  -35.06516      7.7350497  -36.27668    -32.947147   -36.08596
  -15.424805   -27.319256   -29.063143   -33.947807    -4.5100017
  -17.2854     -33.3139       0.9650024  -11.86937    -20.540321
   -9.638558    -3.863175    -0.65500975 -28.142464   -39.08134
   -6.139508   -37.297268   -16.584997   -33.887592  ]]",[[0.99999666]]
41,"[[-12.613462    11.011113    -7.4800158  -41.67156    -23.921562
  -39.91259    -27.017912   -37.28971      7.128167   -38.45443
   11.311112    -9.010069    14.478422    -2.2263055  -38.505077
    9.110242    25.993341   -42.093864    -6.714174   -17.339546
   -0.36933398  -4.669746   -27.880365   -33.204533   -21.130196
   16.410368    -9.172651    11.857484    -0.9193521   33.37714
   -1.8271917  -37.607937    10.915117   -37.268494    11.285677
  -26.957981   -41.47139      6.2451925  -25.713118    -6.7997026
  -39.8002      -2.5071998  -40.88173    -38.89458    -40.898136
  -16.520018   -31.536266   -34.92749    -38.5108      -3.015112
  -20.04355    -38.007305     2.4675534   -8.456219   -23.08361
   -8.622596    -4.1029277   -0.6930214  -32.8064     -44.18107
   -6.9164195  -41.782467   -17.636274   -39.11649   ]]",[[0.8958906]]
42,"[[ -7.839365    -9.562872    -2.8589487  -18.449234   -12.23083
  -18.008108   -13.424364   -20.076359    -5.432068   -17.585474
   -6.590849    -8.424446    -5.826415    -4.605369   -16.474964
   -7.0956473   27.644964   -17.69566     -6.8685956  -11.326154
   -5.0790415   -3.5725846   -8.748825   -15.332148    -9.863631
   -2.3193865   -3.0876734   -7.304075    -4.5110507   33.272205
   -8.666328   -17.477995    -2.3135412  -17.198896    -5.3114448
  -15.32491    -17.975271   -12.785887   -11.393069    -4.5538907
  -18.142548    19.294538   -19.002213   -15.357205   -18.53507
   -9.616061   -13.797312   -12.201927   -17.769302    -5.650797
   -8.340062   -17.0067      -2.6907237  -13.470056   -11.258912
   -8.733636    -3.1234767   -0.45063102 -13.194544   -19.935286
   -3.994159   -19.843325   -10.618898   -16.842733  ]]",[[0.9999995]]
43,"[[-11.620179    5.5449967  -6.4454703 -36.606796  -21.443016  -35.107597
  -24.187489  -33.60449     3.8409142 -33.913628    6.652704   -9.028624
    9.300487   -2.8718412 -33.646233    4.844574   27.429613  -36.713432
   -6.863431  -16.187796   -1.5909827  -4.4706235 -23.544775  -29.298328
  -18.64373    11.898167   -7.787991    6.8743033  -1.8444449  34.576427
   -3.8870397 -33.254936    7.8612247 -32.886833    6.996673  -24.651588
  -36.330547    1.0384935 -22.520079   -6.3653774 -35.079865    3.4194233
  -36.125515  -33.6177    -36.014973  -15.088178  -27.543003  -29.828074
  -33.955658   -3.7610223 -17.423786  -33.38942     1.34819    -9.96521
  -20.525866   -8.811929   -3.862911   -0.6261544 -28.469442  -38.919083
   -6.23734   -37.042374  -16.225243  -34.211338 ]]",[[0.9996866]]
44,"[[-12.754918    16.75319     -8.02192    -43.606873   -24.582989
  -41.717278   -27.719688   -38.0385      10.542403   -40.198338
   15.932355    -8.291447    19.268198    -1.4292606  -40.596657
   13.538391    21.465307   -44.279274    -6.1807284  -17.203142
    0.9744295   -4.799535   -30.36221    -34.63671    -22.130991
   19.936735   -10.063995    16.892942     0.09776911  28.27192
    1.1412325  -39.272896    12.811002   -38.87546     15.336732
  -27.116673   -43.50415     12.554711   -27.203938    -6.7037473
  -41.543797    -9.1563425  -42.459587   -41.628986   -42.631752
  -16.753834   -33.402004   -37.45702    -40.25075     -1.9962543
  -21.084057   -39.791645     2.9638634   -6.148822   -24.01584
   -7.8406096   -4.3860397   -0.7192393  -34.64601    -45.836964
   -7.4242516  -43.25128    -17.889616   -41.2674    ]]",[[0.00406764]]
45,"[[-15.954163    21.518906   -10.349543   -56.32097    -31.561558
  -53.723568   -35.945934   -48.520844    13.628254   -51.739517
   20.640745   -10.017667    25.204056    -1.2740635  -52.28968
   17.470215    27.781954   -57.31353     -7.2071314  -21.767544
    1.8878365   -5.697754   -39.439205   -44.553997   -28.310596
   26.71595    -12.93597     21.872458     0.7620896   36.620052
    1.1474333  -50.46445     18.228966   -50.039776    19.974033
  -34.9228     -56.244396    15.692417   -34.760365    -8.482873
  -53.526306   -12.808873   -54.795177   -53.511833   -55.049854
  -21.21217    -42.625835   -48.67266    -51.676212    -1.9834048
  -27.298395   -51.234936     5.2157145   -6.865147   -30.689125
   -9.304216    -4.9500647   -0.83360624 -44.932198   -59.411346
   -8.909863   -55.81552    -22.590996   -53.102337  ]]",[[0.00134452]]
46,"[[-12.497454    5.859096   -6.948928  -39.55333   -23.15222   -37.961143
  -26.136713  -36.427948    4.0757694 -36.58294     7.079549   -9.72726
   10.020329   -3.0601816 -36.3071      5.134848   29.808447  -39.73595
   -7.326961  -17.450392   -1.6527832  -4.713481  -25.443436  -31.678886
  -20.108189   12.895041   -8.338241    7.3137555  -1.9322746  37.574833
   -4.323313  -35.847248    8.738463  -35.54605     7.5178914 -26.623905
  -39.261005    0.758664  -24.277243   -6.87822   -37.91861     3.6971772
  -39.11111   -36.216625  -39.001453  -16.26483   -29.756927  -32.21643
  -36.686275   -3.9909594 -18.876802  -36.106544    1.6411915 -10.767086
  -22.095036   -9.44901    -4.0510173  -0.6804473 -30.781696  -42.19628
   -6.6027155 -40.108635  -17.426785  -36.89466  ]]",[[0.9998828]]
47,"[[-15.00294     12.914377    -9.039647   -50.215443   -28.784977
  -48.050915   -32.677086   -44.69537      8.406497   -46.22317
   13.413697   -10.604948    17.369715    -2.4983687  -46.30659
   10.749298    31.650045   -50.78795     -7.762598   -20.754333
   -0.18667285  -5.4243846  -33.6907     -39.9566     -25.337198
   20.103289   -11.02141     14.078072    -0.8354896   40.58129
   -2.5117404  -45.19503     13.94062    -44.848186    13.448594
  -32.536263   -49.97429      6.8772745  -30.82157     -8.183479
  -47.912647    -3.2098098  -49.29894    -46.684685   -49.308983
  -19.751501   -37.759964   -42.086113   -46.289925    -3.4257412
  -24.1583     -45.7419       3.6447887   -9.816468   -27.650888
  -10.056916    -4.601652    -0.7992651  -39.531353   -53.38752
   -7.9918213  -50.37658    -21.06903    -47.03253   ]]",[[0.96503776]]
48,"[[-17.543179    23.508944   -11.455259   -62.44279    -34.949448
  -59.508778   -39.92344    -53.676826    14.943397   -57.30855
   22.649458   -10.937189    27.784693    -1.2659776  -57.91258
   19.13413     31.178236   -63.56823     -7.77863    -24.057158
    2.239653    -6.18047    -43.745804   -49.33876    -31.288912
   29.775875   -14.300744    23.987583     1.0051923   41.045147
    0.9838221  -55.881622    20.647852   -55.433548    21.980742
  -38.745266   -62.364864    16.872952   -38.39901     -9.367253
  -59.315533   -14.0878315  -60.756153   -59.22047    -61.048996
  -23.41137    -47.083305   -53.993977   -57.200684    -2.0502284
  -30.269201   -56.74823      6.19631     -7.4429874  -33.920403
  -10.135901    -5.263531    -0.88651437 -49.840706   -65.94012
   -9.645275   -61.897236   -24.926353   -58.78814   ]]",[[0.00123561]]
49,"[[-14.20811   -25.312098   -4.4749317 -31.016792  -21.579803  -30.312962
  -23.642593  -35.57731   -14.638098  -29.704031  -18.733683  -16.413969
  -17.279514   -9.491264  -27.214973  -18.969687   56.615055  -29.219591
  -13.338235  -20.844843  -10.874708   -6.6755943 -12.615066  -25.980299
  -16.542475   -9.000036   -4.496831  -20.2834     -9.606578   67.56938
  -19.910969  -29.61643    -6.908057  -29.249992  -15.539679  -27.783983
  -29.924036  -32.021603  -18.86357    -8.579606  -30.767424   44.503563
  -32.40847   -24.31645   -31.358072  -17.324747  -22.661543  -18.421993
  -29.966946  -11.507803  -13.748638  -28.521906   -5.603418  -28.171772
  -19.179253  -17.199526   -5.3994684  -0.7122255 -21.295128  -33.87753
   -6.606873  -34.19065   -19.283836  -27.820892 ]]",[[1.]]
50,"[[-17.025608    19.335754   -10.783569   -59.345623   -33.50426
  -56.618637   -38.255222   -51.736946    12.435838   -54.50678
   19.12828    -11.161042    23.989563    -1.8253243  -54.87615
   15.871981    32.97699    -60.268974    -8.000065   -23.503067
    1.2750102   -6.0271134  -40.919407   -46.991558   -29.76498
   26.561646   -13.334513    20.216326     0.26698762  42.868336
   -0.77140236 -53.168575    18.604586   -52.775455    18.814922
  -37.49347    -59.19416     12.606503   -36.38584     -9.174839
  -56.453987    -9.450954   -57.95261    -55.79483    -58.146656
  -22.619638   -44.6364     -50.712723   -54.460793    -2.6830997
  -28.68629    -53.952194     5.4541354   -8.8653755  -32.357685
  -10.44435     -5.070196    -0.87351114 -47.147053   -62.878593
   -9.172287   -59.11797    -24.105772   -55.708744  ]]",[[0.1394389]]
51,"[[-1.52599230e+01  1.37308722e+01 -9.25687599e+00 -5.13027115e+01
  -2.93531857e+01 -4.90714798e+01 -3.33427734e+01 -4.55044136e+01
   8.88883495e+00 -4.72154236e+01  1.41345015e+01 -1.06926565e+01
   1.81880474e+01 -2.43455124e+00 -4.73395233e+01  1.13932400e+01
   3.17296066e+01 -5.19146957e+01 -7.82466173e+00 -2.10949154e+01
  -3.54502685e-02 -5.52706385e+00 -3.45303650e+01 -4.08018799e+01
  -2.58873291e+01  2.08540993e+01 -1.13153400e+01  1.48529272e+01
  -7.24976182e-01  4.07570801e+01 -2.26431990e+00 -4.61627045e+01
   1.44460974e+01 -4.57963448e+01  1.41052227e+01 -3.31198654e+01
  -5.10682335e+01  7.64207077e+00 -3.15149708e+01 -8.30906200e+00
  -4.89246941e+01 -3.99578261e+00 -5.03209724e+01 -4.77807999e+01
  -5.03513680e+01 -2.01209583e+01 -3.85873222e+01 -4.30911064e+01
  -4.72655525e+01 -3.36821389e+00 -2.46914787e+01 -4.67255592e+01
   3.81773496e+00 -9.69835758e+00 -2.82181377e+01 -1.01210604e+01
  -4.68446684e+00 -8.05998862e-01 -4.04136162e+01 -5.44969292e+01
  -8.16837215e+00 -5.14083519e+01 -2.14396935e+01 -4.80839386e+01]]",[[0.931755]]
52,"[[-13.139321    7.678012   -7.481264  -42.236664  -24.580767  -40.50183
  -27.769295  -38.506096    5.1866903 -39.018345    8.705348   -9.9599285
   11.884786   -2.9327724 -38.835247    6.5790057  30.220268  -42.511017
   -7.4569936 -18.292164   -1.2979505  -4.912819  -27.517227  -33.762978
  -21.43486    14.698554   -9.024836    9.047787   -1.6803228  38.276478
   -3.838875  -38.211674    9.998346  -37.897587    9.029174  -28.10125
  -41.955498    2.3707006 -25.953278   -7.2111406 -40.437195    1.9466907
  -41.6696    -38.877544  -41.588375  -17.153002  -31.781677  -34.695557
  -39.108692   -3.8577337 -20.20596   -38.534657    2.0959978 -10.533446
  -23.500837   -9.618793   -4.211192   -0.7121732 -32.977367  -44.982647
   -6.9779706 -42.68627   -18.356258  -39.46071  ]]",[[0.9994134]]
